"affected","implementer","year","flow","value"
"Japan","Australia","2020","inward",0.0761251066422818
"Mexico","Australia","2020","inward",0.238383400127028
"Republic of Korea","Australia","2020","inward",0.404651824069478
"Russia","Australia","2020","inward",0.0693178052300122
"Saudi Arabia","Australia","2020","inward",0.0159412429646822
"South Africa","Australia","2020","inward",0.0635523052267133
"Turkey","Australia","2020","inward",0.28387270353451
"United Kingdom","Australia","2020","inward",0.0848315431680258
"United States of America","Australia","2020","inward",0.0740702458371287
"World","Australia","2020","inward",0.123868351559696
"Argentina","Brazil","2020","inward",0.589259625987622
"Australia","Brazil","2020","inward",0.0469620502180161
"Canada","Brazil","2020","inward",0.284233972495496
"China","Brazil","2020","inward",0.622533941952556
"France","Brazil","2020","inward",0.670248867050075
"Germany","Brazil","2020","inward",0.601355981679861
"India","Brazil","2020","inward",0.775308626424294
"Indonesia","Brazil","2020","inward",0.655462362301522
"Italy","Brazil","2020","inward",0.561658381877473
"Japan","Brazil","2020","inward",0.708990058985179
"Mexico","Brazil","2020","inward",0.614812903169164
"Republic of Korea","Brazil","2020","inward",0.602900243440458
"Russia","Brazil","2020","inward",0.032202186950219
"Saudi Arabia","Brazil","2020","inward",0.940283857451795
"South Africa","Brazil","2020","inward",0.152474137133742
"Turkey","Brazil","2020","inward",0.384056788008414
"United Kingdom","Brazil","2020","inward",0.554589759391944
"United States of America","Brazil","2020","inward",0.562180158181546
"World","Brazil","2020","inward",0.5743328069426
"Argentina","Canada","2020","inward",0.377620799466826
"Australia","Canada","2020","inward",0.340024896237722
"Brazil","Canada","2020","inward",0.382575385158115
"China","Canada","2020","inward",0.224891421902226
"France","Canada","2020","inward",0.507550024403775
"Germany","Canada","2020","inward",0.491547204076471
"India","Canada","2020","inward",0.235228649489191
"Indonesia","Canada","2020","inward",0.127648994293214
"Italy","Canada","2020","inward",0.356133327470082
"Japan","Canada","2020","inward",0.559800640039117
"Mexico","Canada","2020","inward",0.472116842575895
"Republic of Korea","Canada","2020","inward",0.550612028669616
"Russia","Canada","2020","inward",0.816311238536054
"Saudi Arabia","Canada","2020","inward",0.984271089602283
"South Africa","Canada","2020","inward",0.290754833365847
"Turkey","Canada","2020","inward",0.247867153627178
"United Kingdom","Canada","2020","inward",0.678930583718684
"United States of America","Canada","2020","inward",0.507714181678427
"World","Canada","2020","inward",0.488204536971138
"Argentina","China","2020","inward",0.948767621451642
"Australia","China","2020","inward",0.924807241398178
"Brazil","China","2020","inward",0.862578381761542
"Canada","China","2020","inward",0.549107140140751
"France","China","2020","inward",0.714862587187859
"Germany","China","2020","inward",0.710171003434297
"India","China","2020","inward",0.78934730191183
"Indonesia","China","2020","inward",0.64694330935878
"Italy","China","2020","inward",0.59508128857795
"Japan","China","2020","inward",0.663244268446845
"Mexico","China","2020","inward",0.78179918706368
"Republic of Korea","China","2020","inward",0.746198900500804
"Russia","China","2020","inward",0.826601906643252
"Saudi Arabia","China","2020","inward",0.821535558178805
"South Africa","China","2020","inward",0.528751447704997
"Turkey","China","2020","inward",0.83111953950767
"United Kingdom","China","2020","inward",0.622825020004257
"United States of America","China","2020","inward",0.911193895556506
"World","China","2020","inward",0.770135978146566
"Argentina","France","2020","inward",0.393427915443882
"Australia","France","2020","inward",0.300785081065636
"Brazil","France","2020","inward",0.518433967527491
"Canada","France","2020","inward",0.595222203682423
"China","France","2020","inward",0.87320246082629
"Germany","France","2020","inward",0.499837250998962
"India","France","2020","inward",0.382189532092116
"Indonesia","France","2020","inward",0.343457167075544
"Italy","France","2020","inward",0.385797332905231
"Japan","France","2020","inward",0.603752064390146
"Mexico","France","2020","inward",0.541237497336572
"Republic of Korea","France","2020","inward",0.769192741768404
"Russia","France","2020","inward",0.445076769637408
"Saudi Arabia","France","2020","inward",0.0648721446116662
"South Africa","France","2020","inward",0.431177055027578
"Turkey","France","2020","inward",0.561321260432175
"United Kingdom","France","2020","inward",0.443547308382004
"United States of America","France","2020","inward",0.575454352149732
"World","France","2020","inward",0.482935124887189
"Argentina","Germany","2020","inward",0.413236487743052
"Australia","Germany","2020","inward",0.257598537462899
"Brazil","Germany","2020","inward",0.50919027315706
"Canada","Germany","2020","inward",0.534159216752126
"China","Germany","2020","inward",0.854817200884589
"France","Germany","2020","inward",0.270768320341714
"India","Germany","2020","inward",0.436492276151747
"Indonesia","Germany","2020","inward",0.427615250273649
"Italy","Germany","2020","inward",0.295212112892964
"Japan","Germany","2020","inward",0.707717006340925
"Mexico","Germany","2020","inward",0.756337502084432
"Republic of Korea","Germany","2020","inward",0.782369871732867
"Russia","Germany","2020","inward",0.310566998099787
"Saudi Arabia","Germany","2020","inward",0.104121401506121
"South Africa","Germany","2020","inward",0.526938725600571
"Turkey","Germany","2020","inward",0.359581341503625
"United Kingdom","Germany","2020","inward",0.281002214808029
"United States of America","Germany","2020","inward",0.545626962998931
"World","Germany","2020","inward",0.426438877032002
"Argentina","India","2020","inward",0.963008684259677
"Australia","India","2020","inward",0.971703973445355
"Brazil","India","2020","inward",0.804033719067892
"Canada","India","2020","inward",0.783711864533951
"China","India","2020","inward",0.943985448259761
"France","India","2020","inward",0.79387843032349
"Germany","India","2020","inward",0.833549470785179
"Indonesia","India","2020","inward",0.923514768987094
"Italy","India","2020","inward",0.819481083971199
"Japan","India","2020","inward",0.805548272522915
"Mexico","India","2020","inward",0.865894165940535
"Republic of Korea","India","2020","inward",0.893240793147344
"Russia","India","2020","inward",0.855215232077701
"Saudi Arabia","India","2020","inward",0.99099159408311
"South Africa","India","2020","inward",0.972472660208497
"Turkey","India","2020","inward",0.822752794099634
"United Kingdom","India","2020","inward",0.861855207189026
"United States of America","India","2020","inward",0.874784912146704
"World","India","2020","inward",0.900263045850214
"Argentina","Indonesia","2020","inward",0.87848474648902
"Australia","Indonesia","2020","inward",0.762328437260558
"Brazil","Indonesia","2020","inward",0.729923653959454
"Canada","Indonesia","2020","inward",0.855792691856346
"China","Indonesia","2020","inward",0.693166872649381
"France","Indonesia","2020","inward",0.725714479526643
"Germany","Indonesia","2020","inward",0.557207141447743
"India","Indonesia","2020","inward",0.550200308872329
"Italy","Indonesia","2020","inward",0.584300379419464
"Japan","Indonesia","2020","inward",0.671286450700103
"Mexico","Indonesia","2020","inward",0.31164212389447
"Republic of Korea","Indonesia","2020","inward",0.476152715945945
"Russia","Indonesia","2020","inward",0.410439882816764
"Saudi Arabia","Indonesia","2020","inward",0.992541153232154
"South Africa","Indonesia","2020","inward",0.614423364525224
"Turkey","Indonesia","2020","inward",0.913254797045457
"United Kingdom","Indonesia","2020","inward",0.395952287131272
"United States of America","Indonesia","2020","inward",0.651814594233009
"World","Indonesia","2020","inward",0.659249510128552
"Argentina","Italy","2020","inward",0.254648359545472
"Australia","Italy","2020","inward",0.345279170276936
"Brazil","Italy","2020","inward",0.575405103033271
"Canada","Italy","2020","inward",0.49324990483049
"China","Italy","2020","inward",0.907329584777469
"France","Italy","2020","inward",0.186021594028803
"Germany","Italy","2020","inward",0.129618046226841
"India","Italy","2020","inward",0.497497689375091
"Indonesia","Italy","2020","inward",0.280879407996456
"Japan","Italy","2020","inward",0.42293558927662
"Mexico","Italy","2020","inward",0.47274016367435
"Republic of Korea","Italy","2020","inward",0.53715281056226
"Russia","Italy","2020","inward",0.378458983826073
"Saudi Arabia","Italy","2020","inward",0.140374358329788
"South Africa","Italy","2020","inward",0.769242030817613
"Turkey","Italy","2020","inward",0.477429400204214
"United Kingdom","Italy","2020","inward",0.16505530260571
"United States of America","Italy","2020","inward",0.480595996696198
"World","Italy","2020","inward",0.285370246050802
"Argentina","Japan","2020","inward",0.0793790684657812
"Australia","Japan","2020","inward",0.013926911257525
"Brazil","Japan","2020","inward",0.021596874811951
"Canada","Japan","2020","inward",0.135335905388945
"China","Japan","2020","inward",0.23527714793167
"France","Japan","2020","inward",0.0695593960324876
"Germany","Japan","2020","inward",0.28724028478517
"India","Japan","2020","inward",0.0840089959741916
"Indonesia","Japan","2020","inward",0.0695266623692363
"Italy","Japan","2020","inward",0.200126760748552
"Mexico","Japan","2020","inward",0.0946683418952628
"Republic of Korea","Japan","2020","inward",0.196816118280175
"Russia","Japan","2020","inward",0.0366295450611051
"Saudi Arabia","Japan","2020","inward",0.00177083707048802
"South Africa","Japan","2020","inward",0.150959994230066
"Turkey","Japan","2020","inward",0.119814884636654
"United Kingdom","Japan","2020","inward",0.189886813268219
"United States of America","Japan","2020","inward",0.11706918068631
"World","Japan","2020","inward",0.131113778339042
"Argentina","Mexico","2020","inward",0.0752029990222471
"Australia","Mexico","2020","inward",0.0145789600625683
"Brazil","Mexico","2020","inward",0.146034077184381
"Canada","Mexico","2020","inward",0.139450190241465
"China","Mexico","2020","inward",0.10893811342842
"France","Mexico","2020","inward",0.104273029590423
"Germany","Mexico","2020","inward",0.0605200071995546
"India","Mexico","2020","inward",0.178007709072084
"Indonesia","Mexico","2020","inward",0.19684939103538
"Italy","Mexico","2020","inward",0.246030166140624
"Japan","Mexico","2020","inward",0.0741430426780619
"Republic of Korea","Mexico","2020","inward",0.0696578800148566
"Russia","Mexico","2020","inward",0.664745603586642
"Saudi Arabia","Mexico","2020","inward",0.803205181107765
"South Africa","Mexico","2020","inward",0.06802241349282
"Turkey","Mexico","2020","inward",0.584433334381277
"United Kingdom","Mexico","2020","inward",0.186606957520494
"United States of America","Mexico","2020","inward",0.203396565719574
"World","Mexico","2020","inward",0.163586691830154
"Argentina","Republic of Korea","2020","inward",0.0064943339663154
"Australia","Republic of Korea","2020","inward",0.272493519252381
"Brazil","Republic of Korea","2020","inward",0.00173456171575187
"Canada","Republic of Korea","2020","inward",0.220236811605662
"China","Republic of Korea","2020","inward",0.064160080378341
"France","Republic of Korea","2020","inward",0.0389369525806355
"Germany","Republic of Korea","2020","inward",0.0512492918713135
"India","Republic of Korea","2020","inward",0.53357044030484
"Indonesia","Republic of Korea","2020","inward",0.141158314511281
"Italy","Republic of Korea","2020","inward",0.0250237488883743
"Japan","Republic of Korea","2020","inward",0.0283973753983057
"Mexico","Republic of Korea","2020","inward",0.0107052294185298
"Russia","Republic of Korea","2020","inward",0.426823206091397
"Saudi Arabia","Republic of Korea","2020","inward",0.921769838032291
